model,mode,param,stretch,I1,I2,I3,J,W,P11,P22,P33,sigma11,sigma22,sigma33
ogden,uniaxial,1.6666666666666667,1.6666666666666667,3.9777777777777783,3.6933333333333342,1.0000000000000004,1.0000000000000002,0.4676206220917445,1.675977688406605,0.9167720453946109,0.9167720453946109,2.7932961473443414,0.7101285728163675,0.7101285728163675
ogden,uniaxial,1.696969696969697,1.696969696969697,4.058277581004854,3.741197047000621,1.0000000000000002,1.0,0.5061608621503519,1.704149025851905,0.9072424174995335,0.9072424174995335,2.8918892559911114,0.696444164201819,0.696444164201819
ogden,uniaxial,1.7272727272727273,1.7272727272727273,4.14136581122227,3.7897255099471163,1.0,1.0,0.546029140420902,1.733035929016032,0.8977513305981756,0.8977513305981756,2.993425695573146,0.6830863383627495,0.6830863383627495
ogden,uniaxial,1.7575757575757576,1.7575757575757576,4.227003578100756,3.8388732749612657,1.0,1.0,0.5872259800524162,1.7626717233290146,0.8882950186944945,0.8882950186944945,3.098029089487359,0.6700391821769407,0.6700391821769407
ogden,uniaxial,1.7878787878787878,1.7878787878787878,4.315154627943534,3.8885987133617155,1.0,1.0,0.629754279186794,1.793089151844436,0.8788699825107318,0.8788699825107318,3.205826059358234,0.6572878367912259,0.6572878367912259
ogden,uniaxial,1.8181818181818183,1.8181818181818183,4.405785123966942,3.9388636363636342,0.9999999999999996,0.9999999999999998,0.6736191852212179,1.8243204576057028,0.8694729665818748,0.8694729665818748,3.3169462865558246,0.6448184099335078,0.6448184099335078
ogden,uniaxial,1.8484848484848486,1.8484848484848486,4.498863448192808,3.989632959533525,1.0000000000000004,1.0000000000000002,0.7188279818209563,1.8563974556121137,0.8601009386832559,0.8601009386832559,3.4315225694648155,0.6326178969481614,0.6326178969481614
ogden,uniaxial,1.878787878787879,1.878787878787879,4.594360022512515,4.040874404818213,1.0,1.0,0.7653899872402166,1.8893515958424643,0.8507510713157634,0.8507510713157634,3.5496908770373574,0.6206741095488285,0.6206741095488285
ogden,uniaxial,1.9090909090909092,1.9090909090909092,4.692247146792602,4.09255823541538,1.0000000000000002,1.0,0.813316462693241,1.9232140185706788,0.8414207250139374,0.8414207250139374,3.6715903990894776,0.6089756114169176,0.6089756114169176
ogden,uniaxial,1.9393939393939394,1.9393939393939394,4.7924988521579435,4.144657019412879,1.0000000000000002,1.0,0.8626205296760293,1.9580156030184004,0.8321074332676195,0.8321074332676195,3.7973635937326553,0.5975116598819753,0.5975116598819753
ogden,uniaxial,1.9696969696969697,1.9696969696969697,4.89509076781804,4.1971454186838795,1.0,1.0,0.9133170952751668,1.9937870102349668,0.8228088888788889,0.8228088888788889,3.9271562322809954,0.5862721530194985,0.5862721530194985
ogden,uniaxial,2.0,2.0,5.0,4.25,0.9999999999999996,0.9999999999999998,0.9654227846175855,2.0305587209631266,0.8135229315958796,0.8135229315958796,4.061117441926254,0.5752475815822063,0.5752475815822063
ogden,uniaxial,2.0303030303030303,2.0303030303030303,5.107205021723339,4.303199065729695,1.0000000000000004,1.0000000000000002,1.0189558797164597,2.068361069139445,0.8042475368859519,0.8042475368859519,4.19939974643463,0.5644289852529335,0.5644289852529335
ogden,uniaxial,2.0606060606060606,2.0606060606060606,5.216685572300546,4.356722501834959,0.9999999999999998,0.9999999999999999,1.0739362640563481,2.10722427158532,0.7949808057263377,0.7949808057263377,4.342159105084902,0.5538079127679508,0.5538079127679508
ogden,uniaxial,2.090909090909091,2.090909090909091,5.328422565576716,4.410551641175461,1.0,1.0,1.1303853723370056,2.1471784543670527,0.785720955306983,0.785720955306983,4.489554950040201,0.5433763855142296,0.5433763855142296
